id,text,label
2744,không cho mặt bảo hình nha nhìn không bao_giờ thấy có thiện_cảm_chút mặt nhìn đã bậm_trợn còn tattoo chữ chả_bù cho hào milk,0
1094,thấy gớm vcl,2
5260,bạch nguyệt quang loudly crying face,0
1377,sao đẹp không góc chết dị bà smiling face with tear,0
6365,mẹ bỉm xinh 2 bố con nhìn trộm_vía quá,0
7325,việt nam đẹp nữ_tính nhất,0
6467,bây_giờ đa_số diễn_viên đều bọc răng sứ trắng sáng hết đóng vai nghèo_khổ nhìn không hợp,0
5792,tao sợ bị chích điện chứ không tao đã sang cam bế anh về rồi nam thần mắt lè khe luôn,1
208,đẹp_trai,0
4973,tiếc cho nét đẹp trời ban,0
6204,giọng không thay_đổi đẹp_trai !,0
1688,đầu tao thấy anh đẹp_trai bén_ngót nhìn mặt khá lạnh_lùng tao đã tưởng ảnh sẽ đẹp_trai trầm tánh ai dè ảnh còn hoang_dã hơn 4 anh_em pensive face,0
5182,u_mê hen nhất smiling face with hearts smiling face with hearts smiling face with hearts smiling face with hearts,0
1166,người đẹp ngủ cũng đẹp nữa,0
6863,jessica huan lúi koo sao giờ vẫn không thành đôi nhỉ ?,0
6652,ai giảm cân = hình_thức tự_nhiên tôi nễ phục ý_chí họ ! chúc_mừng em !,0
6177,nhìn em có da có thịt rất dễ_thương,0
6299,thực_tế nha tóc da màu không quan_trọng bằng nhìn khỏe_khoắn người lớn_tuổi sợi tóc mỏng xơ dễ thấy xù_xì quăn_queo ráng dưỡng ẩm dầu dừa dầu dưỡng phù_hợp giữ nếp tóc đúng kiểu cắt đều đẹp à,0
1518,kiếm nhật nó cong cong đúng rồi còn gì ỷ thiên mới thẳng,1
4913,tưởng bầu không bận vậy cũng dám bận,0
5619,hot quá chị yêu,0
6082,chưa thấy ai xấu như con_mẹ,2
5510,đeo khẩu_trang không trúng_gió đấy em winking face with tongue,0
1866,body khoẻ_khoắn cơ đét luôn toàn cơ cơ,0
7247,cố em,0
1352,bỏ son_phấn tôi mới tin grinning face with sweat grinning face with sweat,1
5606,có_thể gọi bạch nguyệt quang lun bà ơi,0
5044,đợt mình không xem eo đẹp từ nước đẹp smiling face with tear tuyệt_vời áaa,0
5852,im_lặng tập thôi bị chửi rồi còn up bị chử x2 nữa có thay_đổi rồi up may_ra mới o bị chỉ_trích,0
6119,nhìn mặt gớm PROFANITY_STRONG,2
7257,maria perviy đại_diện belarus đẹp như tranh_vậy,0
5411,nhủ mắt đẹp quá ạ,0
3027,con_mẹ biết kịch_bản chắc no không ve_chúa sao ý,0
2393,cưới vợ cho cháu nó vừa face with tears of joy,0
7418,1 57m lùn gì chỉ hơi thấp đúng hơn,0
3340,trùm cuối đúng kiểu mỹ_nhân thời đường luôn,0
3653,công_nhận chị xinh thật cả ngoại_hình lẫn mặt đều xinh có phần hơi điên_loạn kiểu xinh,0
3451,cơ_bắp ngon quá face with open mouth face with open mouth,0
2452,chị ơi em muon mua combo 10g mi con được tặng nồi không chi,0
751,chim nhỏ vãi,1
2888,dm dan ong hu ?,0
75,10 tế_bào ung_thư 1 cm3,2
5065,body đỉnh chop catwalks không con gì nói hoa_hậu phải mềm mượt nthe chứ,0
3863,ngoại_hình đẹp không không qtrong qtrong bạn phải biết bẻ cong không_gian penguin,1
5620,xinh yêu thế nàng oi,0
5645,bà cười tôi mở_mắt hông nổi òi beaming face with smiling eyes,0
6671,em mong chị sẽ tham_gia một dự_án phim thời_gian tới,0
5403,xinh PROFANITY_STRONG,0
4664,chắc mới sẽ gầy nhau xong tiện_thể đu trend luôn đúng hăm,0
4381,bá bá thả gu,0
7383,năm cũng thấy venezuela đăng_quang đẹp cũng đẹp n cô cũng na_ná nhau,0
719,chân còn hơn sào đồ nhà tao nữa,1
4279,set đồ xinh two hearts bln jce spc,0
4910,nghe nổi da lợn smiling face with hearts smiling face with hearts smiling face with hearts,0
590,xài app béo tay bé tí,1
2775,xấu_xí lại bày trò để_ý,2
6050,2 bố con hát quá,0
3366,tên bài hát thính bay lung_tung,0
3215,trùm cuối đẹp_trai xin hãy bình_thường ạ =,0
3230,góc nghiêng thần_thánh góc nghiêng trời_đánh face with tears of joy face with tears of joy face with tears of joy,1
4076,sướng nhất bé tú rồi còn gì,0
202,người đẹp hoang_dã,0
6412,mình thích giọng hát liên_quan về nhan_sắc có đắp hàng_hiệu đầy người cũng không giải_quyết được gì trời không cho ai tất_cả,1
7316,năm cho 1 nước đăng_quang tốt rồi bình_đẳng giới sẽ được tuyên_truyền ngày_càng rộng_rãi năm sau ai ? miss phillipin nhìn xinh thật miss việt_nam cũng đẹp chúc_mừng nhật hà đoạt giải video giới_thiệu,0
3403,nữ chính có mắt đẹp party popper party popper red heart,0
379,công_nhận con_trai đẹp phẫu_thuật thành con_gái u 50 nhìn đẹp không tì_vết,0
1491,vừa xinh vừa dễ_thương lại còn tự_tin nữa xuất_sắc em ơi sparkling heart hundred points không biết em tuổi có lớn hơn anh á grinning face with smiling eyes,0
7023,cháu rất xinh,0
4170,chờ ê chê kéo_dài beaming face with smiling eyes,0
1209,chi_tiết đẹp tổng_thể mặt kém hài hòa nhìn không ấn_tượng lắm,0
3134,mai cồ thủ xấu PROFANITY_STRONG,2
4996,chịu luôn giờ nhìn phương trinh mình thấy sợ,0
4580,xh bản_thân multiply xh chồng check mark,0
5578,chị ơi bị xinh quá ý pleading face,0
7381,đất_nước gì toàn người đẹp không nhìn khó_chịu quá,0
5261,mẹ ơi con muốn anh smiling face with hearts,0
6215,đôi mắt murphy lấp_lánh nhiều cảm_xúc khác nhau,0
4927,6 hoac,2
2138,mình 30t có còn đi du_học nhật được không nhỉ xem video thuỵ thấy có động_lực thay_đổi tích_cực quá,0
3797,người cuối_cùng vú to vãi smiling face with smiling eyes smiling face with smiling eyes smiling face with smiling eyes,0
4774,PROFANITY_STRONG lợn biết nhảy,2
1028,con vợ độ loa khét nhể,1
474,con lợn nó õng_ẹo vẫn con lợn thôi,1
5292,tao bắt_đầu ước_mơ con_trai rồi,0
3475,chị tắt app hộ em rồi có gì khoe sau,1
5689,từ đăng_quang giờ tôi luôn thấy em đẹp mong mọi điều tốt_đẹp em,0
2887,chị ơi chị mập rồi ạ grinning face with sweat,1
3821,nhìn mặt nụ cười người thấy ớn lạnh sao,0
6887,mình cảm_nhận thấy rõ họ kết_hôn mình không ngạc_nhiên họ chia_tay không phải sjk ít hơn tuổi shk nét mặt 2 người gần nhau cảm_thấy cứ toát vẻ lạnh_lùng không trìu mếm ấm_áp như nhiều cặp đôi khác,0
2071,áp_lực ngang báo quá rùi face with tears of joy face with tears of joy face with tears of joy,0
4633,achj thấy vui_vẻ được,0
2784,đẹp tri nha mặt_chữ_điền vuông vứt cười tưởng bd giả lộ không á cười,1
4499,quỳ cho bổn cung,0
2894,sao ngực trắng hơn mặt vậy bạn,1
5666,không tự_nhiên ngta có danh xưng thương_hiệu luôn giới người_mẫu kể_cả hoa_hậu cũng chưa có 1 ai,0
187,ông luyện thêm body ok,0
4821,tin không ăn cơm lướt trúng clip trà bông tao nhợn hết cơm smiling face with hearts folded hands light skin tone,0
5344,nói không ngoa chứ nụ cười ảnh tao lụy từ ngày luông flushed face nó mang cho tui một năng_lượng tích_cực vô_hình,0
6996,missosology dự_đoán cao y_như_rằng trắng_tay đi về biết_bao_nhiêu người đẹp việt được đoán thứ hạng cao cũng đều trắng_tay như phạm hương tường san,0
7112,tui phụ_nữ nhìn còn phải thốt đẹp muốn xỉu nhìn thánh_thiện lắm lun,0
4753,6 quắc,0
5790,bên đấy long lách càng nhiều thành nam vương hả ta,1
6025,xấu người xấu cả nết,2
5966,em nói_chuyện cười nhìn rất có duyên,0
2946,có chanh xả cóc ổi mía ghim quá hum chị ơi slay,0
4772,tởm vãi iồn,2
5180,trời tui mê đôi chân,0
4584,có ai thấy ông chồng giống trình trình hong face with tears of joy,0
3464,nhìn lại chân tao như giò heo =,0
2635,mỹ ngân tập cuối may_mắn teem giang phùng gp giỏi sáng_tạo thông_minh vạn_năng rất hoạt_ngôn chiến_thắng không top nguy_hiểm tập cuối red heart red heart red heart red heart gp đỉnh,0
823,tóc xơ như chổi,2
4637,nhìn tưởng trình trình không á,0
506,ăn luôn cả bệnh_tật được anh skull sweat droplets,1
5762,em thích phong_cách chứ,0
3757,chân thon dữ,0
3820,răng gớm PROFANITY_STRONG =,2
1135,id ngu PROFANITY_STRONG chị đẹp được bỏ_qua red heart,0
3361,anh sấu quá à em có thích anh đâu,2
4755,tgái nhảy tiktok à,0
4041,tao con_gái không cần nhìn mặt,0
1366,trời ơi bả nhỏ_con bả dep,0
6773,tao mê thư kỳ ngay từ lần đầu_tiên xem phim cổ đóng gác kiếm,0
3330,ổng đẹp ổng cố_tình sài app làm xấu đi nhìn xem cửa méo đi kìa ổng cao m8 lận đấy dáng đẹp mặc đồ đẹp PROFANITY_STRONG,0
7420,hi anh thật kiên_cường em cũng lùn đôi_khi cũng buồn mặc_cảm,0
6727,1m6 nặng 60 kilogram nhìn mình sao cứ thấy nó vuông vuông d,0
3150,đớ thủ nha nhìn ghê lắm crying face crying face crying face,0
2873,quả mắt đểu thật face with tears of joy,0
2217,con nho khu kho choi dễ hoai cho em minh nuoi không uon thuoc ngua thai vo dung,0
5110,đỉnh quá smiling face with hearts smiling face with hearts,0
3120,ông cuối đúng kiểu nụ cười yandere nhân_vật phản_diện đẹp_trai dù ác vẫn nhiều fan beaming face with smiling eyes beaming face with smiling eyes beaming face with smiling eyes ♤,0
606,cô đẹp red heart red heart red heart,0
6984,có ai thấy thiên_thần chưa không đẹp tí_tẹo,1
224,ê cũng không đến_nỗi,0
5137,đẹp quá trời_ơi,0
3348,xinh + đáng yêu giống một chị hà_nội vãi xinh thật á,0
2663,lh đẹp hơn po hôn_nhân 0 thuận ! thương chị quá ! red heart !,0
4688,ê 6 vậy smiling face with halo face with tears of joy,1
3529,con_trai dẻo hơn con_gái có thật grinning face with sweat grinning face with sweat grinning face with sweat face with tears of joy,0
6417,tôi không tập_thể_dục nhiều vẫn duy_trì cân nặng tốt không tăng cân chỉ mặc 1 size quần_áo hơn 20 năm bí_quyết tôi ít ăn ngọt hạn_chế thịt uống trà nóng ngày hạn_chế ăn_uống lạnh hít thở bụng chủ_động,0
3927,cặp môi bà nhìn thô khô quá tired face woman facepalming,2
282,anh cơ_bắp nổi không cần tập bụng cũng có được body 6 múi,0
225,nhìn cứ như ông quan tham phim cổ trang trung quốc ý ạ,0
4131,fbi fbi,0
6582,đẹp quá người đẹp nhiều thần_thái sang như băng hiếm_hoi,0
1608,con_gái mẹ nhảy đã con mắt mẹ quá chài yunchae ơi,0
7377,nhín mặt thấy nam_tính quá,0
3849,1 ca axit nhớ nhau suốt đời nha,0
5295,anh biết anh cười rất đẹp,0
3961,mũi to mắt trợn_cằm tiêm môi dị_hợm,2
4704,6 thiệt,1
1841,có da có thịt tí xinh yêu v,0
7349,thấy trà_my giống hoa_hậu mỹ xuân quá có ai thấy giống mình không ?,0
6724,tôi bữa ăn đúng một thìa cơm còn lại ăn rau củ hoa_quả không ăn thịt mỡ ăn nhiều đồ luộc vậy_mà ngày_càng lên_cân,0
4316,phân_huỷ cũng không rút,0
366,già khú_đế,2
7407,chân mình như cổ_thụ rất buồn tự_ti điều,0
3210,thật_sự rất mê nét Trung_Quốc grinning face with sweat,0
1390,văn ơi cấp em ăn gì nhìn em anh muốn thôm em người gì đâu nó xinh vễ thương nữa chứ hand with index finger and thumb crossed,0
5353,cười thôi cũng toả nắng,0
645,bàn_tay đẹp quá,0
5408,quá,0
3681,nhìn mặt ông thầy thấy ghét,0
1670,tóc mọc như cây nấm í cutee cáa,0
5684,phải công_nhận đẹp không quá nhiều son_phấn nhờ máu lai bản_thân cũng tự_tin,0
2496,bối bối tiểu_bối dễ_thương quá,0
3781,sao có2 quả vótu_vậy,0
2107,mê bà quá trời lun tóc dài hen đẹp á,0
4341,em quỳ buộc tóc rồi,0
6952,em mai phương thúy 1m8 đã thấy cao lắm rồi bé tận 1m86 nhìn ảnh thế thôi chứ đời nhìn như cây sào thực_sự cá_nhân mình thấy cao quá không thấy đẹp tỷ_lệ phom người phụ_nữ cân_đối tầm 1m7 1m75 đẹp rồi,2
1691,may mày đẹp đấy =,0
1112,em đẹp quá đẹp từ thủ cấp tới thi_thể . .,2
1380,cô vẫn 100 / 10 cô làm được như vậy á nhaa,0
1002,bơm 2 quả quá hớp vậy chời mất cân_đối,2
5545,chị ơi làm_sao giỏi hoá ạ face holding back tears,0
5780,thật chỉ troll thôi vậy mọi người ?,0
593,đùi em to bằng eo anh rồi haha,1
3996,không biết lí_do gì em bị u_mê video quá trời,0
2372,tóc sg người_ta nối được hết,0
4191,tui vo chg gia_đình roi gio tui mun có tu nhu thuy ma không được,0
6469,xin_lỗi tôi không có mắt thẩm_mĩ không ưng,0
1243,sao thấy bả giả giả sao ak,1
4786,tởm sao nó tự_tin vậy ta flushed face,2
3404,sao chọn đứa điễn viên phụ xấu thế không biết xấu hơn đứa nha hoàn nữa,2
3568,nhìn như thằng bại não đẹp_trai ngầu thật tôi vẫn cho 1 like sắp đổ_bộ về Việt_Nam mìk rùi hehehehehe tui không dùng tiktok,0
325,hãy tự_hào mình người đẹp không đao kéo,0
3331,ông số ba tâng cân một_tí đỉnh PROFANITY_STRONG bố_trí mặt chuẩn PROFANITY_STRONG,0
3167,nhìn wonyoung điểm g đập rộn_ràng,0
4544,tao quỳ nụ con cưng ảnh,0
4383,quỳ liền ạ,0
5448,em định bao_giờ công_khai người_yêu smiling face with hearts,0
4600,biết tao / g quý lắm không,0
765,rồi ai trang_điểm cho bả dãy flushed face hỏi thật,1
2379,đẹp con mát_mẻ,0
6656,tôi thích em lối ăn_mặc không diêm_dúa vừa phải chúc em hạnh_phúc,0
1642,vibe lạnh_lùng tổng_tài,0
3594,điệp y xynh quá yêu môi mũm_mĩm điệp y quá,0
5643,ê sao nhìn bả cuốn_vậy,0
3895,anh long vũ có góc nghiêng đẹp_trai quá smiling face with smiling eyes,0
3081,cặp 1 tổng_tài phu_nhân tôi thích cặp có ai giống mình không red heart red heart,0
6721,có nghị_lực xinh quá ngưỡng_mộ em !,0
5440,xinh thế < 3,0
962,nhìn cute ghê á ^ ^,0
183,ông nhìn y chang như vđv võ_đài đem đi nam vương,0
4254,xinh nhất link nhạc mất thôi,0
6003,nhìn luộm_thuộm dơ dơ chứ có gì đâu đẹp !,0
5336,anh thoi được rồi đs nụ cười em quên không nổi,0
230,nhìn như mới từ campuchia chở về vậy,0
3661,thái leng skinny ngọt nước quá face savoring food,0
4684,ý che mặt cũng đúng,0
3731,nhìn mặt sợ quá,2
276,nét căng anh ơi chắc vẫn phải có time tập siết cơ chứ anh nhỉ thumbs up,0
521,hít khí đá sao da xương,2
7142,quá đẹp_vẻ đẹp thuần pháp 2 tấm kế cuối hơi dìm hàng tay to quá,1
4641,tao nhìn thằng y rang trình trình luôn á,0
7035,hoa_hậu qt 2022 đẹp nhất hoa_hậu người đẹp khác đừng dại đứng cạnh nàng,0
6747,chắc đâu_đó khoảng 850 gram phấn được phết lên_mặt không ? tôi hỏi mọi người !,1
6516,bí_quyết giúp người đẹp họ lưu lấy lại vẻ đẹp nghiêng nước nghiêng thành,0
5898,đcu mày video đi tập 30s xong đi ăn 3p,1
195,quả miệng như cá lau kính,2
6884,tiếc cho cặp đôi quá,0
6160,bà đẹp thật lại có học_thức cao nữa thực_sự đại mỹ_nhân,0
1632,vợ hỏi sao nghe nhạc gì có 1 đoạn lập lại hoài_vậy anh_em chỉ cách trả_lời sao à,0
5016,bả làm con_gái đẹp trời tu nhiên đùng hú_hồn,1
2169,bé đang tuổi dậy nhân hãy tâm_sự nhiều bé,0
7348,ky duyen rat dang yeu nhìn như nụ hoa sắp nở đang như mới lớn hoa_hậu khác cũng xinh nhìn như hoa đã nở_rộ,0
6367,sao cứ phải làm mọi chuyện khó_khăn hơn thực thế_thế ?,0
6785,chưa xem phim thư kỳ bao_giờ tôi thấy sao hoa ngữ thư kỳ vương_phi đẹp,0
3936,anh long chun giọt nước béo còn chị hà môi giọt nước gầy,1
2056,môi đẹp quá son bôi hãng ạ ?,0
4290,để_ý sợi dây_chuyền,0
6339,ăn ngon cũng 1 niềm hạnh_phúc bạn hihi,0
3162,tao ghim mày nha thằng cuối mày dơ tao nóng máu rồi,0
2442,bé giỏi thật làm gì làm phải cẩn_thận thuế_má an_toàn thực_phẩm xuất_xứ nguồn_gốc nguyên_liệu nhập cho rỏ ràng nhé chúc vợ_chồng nhân thành_công,0
369,nhân_vật thà làm quả lọ cho mát,0
1673,ô_mai gót má ơi nó đẹp thiệt ô thôi chếc tôi sồi =,0
4991,nói chứ góc nghiêng nó đỉnh đấy,0
4754,mũi diều_hâu à,0
5696,từ ngày đăng_quang em lại đẹp hơn,0
1433,nhìn giống tổng_tài =,0
6728,em phải gửi bài cho gấu mới được,0
4942,ê có ai bị sợ giống tui không,0
5141,dáng đẹp quá,0
6835,không phải nhờ gập bụng eo thon đâu nhé tôi gập ngày 600 chỉ làm gọn chứ không tan mỡ thừa bụng_dưới chỉ phần nổi cơ thôi,0
652,style hợp mámy nè rolling on the floor laughing rolling on the floor laughing,0
3547,tự đi cua gái còn miễn_phí,0
4589,tội ông chồng,0
102,nhìn phát ớn,0
2525,gia_đình nhà_nhan,0
2439,không học công ngh thực_phẩm không kiến_thức nhiều giờ thực_phẩm bẩn tràn_lan coi_chừng công_an để_mắt tới,0
1771,chân bằng cổ_tay con_trai tôi beaming face with smiling eyes,1
2175,sao mới mì cay_di_uk,0
6844,mình 1 fan ruột phim hàn cũng như nhạc hàn mình thích chị từ bộ phim ngôi nhà hạnh_phúc chị thật đáng yêu bộ phim mới gần hậu_duệ mặt_trời cành khiến mình đắm_đuối hơn nữa chúc chị năm mới thật may_mắn nhiều thành_công hơn công_việc cũng như cuộc_sống,0
6123,bạn vui còn có mẹ,0
4105,sớm chị,0
5320,nụ cười gây nghiện,0
3953,quả môi ối dồi ôi,2
6505,thanh_niên phải cố giàu nhé 30 50 không cần yêu_đương cố cày cho giàu đã rồi hãy tính 60 70 80 vẫn lấy gái xinh chân dài vô_tư giàu nha hahha cố,0
1705,anh ăn em thấy cứng ghê luôn nhìn đã thiệt,0
4798,mập còn làm động_tác trông tếu vãi,2
2569,chúc cả gia_đình trọn_vẹn tết trung_thu vui_vẻ ấm_no nhé cả nhà,0
1939,dữ à,0
2051,còn khôn lõi số hai không ai dám nhận số một luôn,0
1426,nghiện gì chứ nghiện gái đẹp khó dứt lắm pensive face,0
5073,u_mê không lối thoata,0
5199,dáng đẹp chết người chị oei,0
1224,thân_hình quá vạm_vỡ,0
4258,bố_mẹ đâu thấy cảnh woman facepalming dark skin tone,0
5993,cô nói_chung không dám chê xấu còn rất xa nữa mới được chỗ xinh,0
7370,quá đẹp cho 1 tân hoa_hậu !,0
1595,trông giống thị nở thật,1
4555,ớt_hiểm thôi rolling on the floor laughing,0
4683,che mặt auto xing,1
743,ông_địa,1
891,con vợ nhìn gớm_vậy,2
4496,cưng nói smiling face with heart eyes smiling face with heart eyes,0
6477,không hở tuyệt_đối không hở,0
391,vũ_khí hạt_nhân cứu tôi,1
729,chồng ơi,0
752,da mặt chạy sệ nhìn thấy gớm quá,2
143,đứt võng phát_động_đất 9 độ richter,2
555,làm mọi cách cũng không_thể che_giấu khung hình đàn_ông,0
5393,cười_duyên,0
4785,không phải chà_bông trà bông nặng hơn,1
6559,chúc bạn hạnh_phúc luôn_luôn chỉ cần bản_thân gia_đình bạn luôn bằng_lòng vui_vẻ hạnh_phúc được không phải chỉ chồng xh chấp_nhận vẻ đẹp chuẩn hình_thức bề_ngoài chỉ hạnh_phúc nhất_thời mong_manh dễ mất !,0
3687,mat nhin nhu con,2
3975,hoàng_hậu có cặp mắt đi lòng người,0
2228,đàn_ông gì vô_duyên quá_vậy,0
6195,quá đẹp thật đáng yêu dễ_thương,0
1764,chân con kiến ant vậy người xike matuy,2
6332,ngặt nỗi không có nhiều tóc cắt haiz,0
3224,nhìn chuẩn cos kiểu chét xi_măng nhìn cổ da mặt biết,1
4695,sau lớp mặt_nạ mặt thật rolling on the floor laughing,0
7066,kỳ_vọng rồi thất_vọng cho một ứng_cử_viên mạnh Việt_Nam,0
936,trời ơi 2 ! bả đẹp hết nước_chấm luôn á,0
4700,nha má giờ bả vẫn vậy_mà bình_thường không xinh không xấu,0
6859,quá đẹp giờ vẫn đẹp tuyệt_vời,0
5083,sao bà đẹp quá_đáng vậy bà hen,0
4590,đâu tiên nè < 3,0
1294,nụ cười hình_vuông zany face,1
6934,người đẹp nước_ngoài mặc áo_dài nhìn đẹp hơn người đẹp Việt_Nam mặc áo_dài luôn,0
5798,cứ lè khe tự_tin chiến_thắng luôn,1
2316,trời_ơi bà n thiệt vô_duyên lãng thúi,0
6618,hôm_nay đẹp quá rồi !,0
4039,bảo sao nước hồ ngọt thíi,0
1269,không có diễn_viên xấu chỉ có ekip chưa đủ nhiệt_huyết smiling face,0
2816,làm nhiều nhìn vẫn xấu thấy moẹ rolling on the floor laughing face with tears of joy,2
4167,tao muốn làm hoàng_tử chỉ,0
5939,map thật người_ta nói đung,2
1625,đã hiểu cảm_giác trụ vương ngày bị đát kỷ quyến_rũ,0
1750,đôi chân anh bằng 2 bắp_tay tôi,0
1116,cưới vợ về chắc ổng giành váy vợ luôn quá cat with tears of joy cat with tears of joy,0
6180,á_hậu đẹp hơn hoa_hậu nhìn già hung_dữ quá,2
2815,trời bả dễ_thương dị face with tears of joy face with tears of joy,0
5754,chú chỉ hợp vai ất ơ thôi,0
6841,chị xinh thiệt nhẹ_nhàng dễ_chịu ddag sốt xình xịt hậu_duệ mặt_trời,0
5317,ảnh đẹp chấm động thật chứ,0
6282,hoa_hậu còn không tự_tin nhan_sắc mình nữa nhỉ ?,0
7385,xứng_đáng,0
6351,bạn khuôn miệng giống người_mẫu hà_anh,0
4233,em muốn thả tim lắm ny em ghen không cho,0
3541,clip tự bóp rồi trang_điểm_nhìn lố ghê,1
3069,căn_bản dựa góc nghiêng ánh_sáng thôi,1
6620,chị mang bộ nhìn ghê lô khuyết_điểm nhiều quá,2
1459,chubby dễ_thương_số một hệ mặt_trời,0
6007,ca_sỹ sửa quá mất đẹp,0
1536,nhìn răng ghê quá,2
7281,nét đẹp con_người phải phụ_thuộc tâm_hồn người toát ngoại_hình cân_đối nó sự_thể_hiện sức_khỏe trí_tuệ,0
5550,1 từ thoai xinh smiling face with hearts,0
952,elly nhìn có da có thịt thế,0
372,há há … yêu goái phương mau hiện nguyên_hình rolling on the floor laughing,1
3872,nam9 lườm trợn lé cả mắt,2
2914,body nuột quá thụy ơi,0
5329,nụ cười năm quá mạnh đi flushed face,0
1817,ẻm ngoan xinh iêu quá tui mún ôm ẻm,0
811,dáng không_thể đẹp được,2
1618,sao tao nhớ tới con cún nhà tao = giống PROFANITY_STRONG_thề,0
5228,dáng đẹp kết váy màu tím đẹp quá à con ơi heart suit heart suit hoa_hậu heart suit heart suit mọi người rose rose rose,0
94,cười . . em giờ body khác rồi,0
480,xương bọc vẫn khoe được,2
6459,em mũm_mĩm như trước hấp_dẫn hơn,0
7435,kỳ duyên nhan_sắc đã đăng_quang hoa_hậu giờ bỏ đi gì đã được ban_tặng đáng tiếc,0
83,cô ta tắm biển,0
6602,bạn trai cô đúng,0
1924,ui em dất cần máy như,0
4969,nhin không giống ai hết,0
5829,lè khe à,1
7016,cô khác đẹp đâu cho hai cô dự_vậy trời tôi nhìn còn thấy xấu,2
3751,ai cũng đáng yêu á nhìn ông vệ_sĩ quang hùng á siêu hài,0
5278,huyền_thoại capcut 2022 2023 một thời loudly crying face,0
1617,2 nhỏ chung một chỗ yêu quá đi,0
4644,biết cn qtrong lắm không hả ? ?,0
1272,mê hết cả người,0
3841,đầu gay còn cuối sân_bay sân hạng nhất quá không bự face with tears of joy face with tears of joy,1
1164,móng tay thằng chả đen_thui,2
2836,xấu dễ so,2
4295,ngộp thở quá chị ơi ? ?,0
5232,vợ em 10đ hổng có,0
6491,diễn_viên tôi cảm_mến một thời xem đời_sống chợ đêm dài lê_thê !,0
1550,body đẹp quá,0
5106,cặp chân đẹp quá tất_cả hoa_hậu thích bạn,0
5953,sạc bình_bản gầy =,1
732,ê nay đẹp dữ,0
6994,chúc em_gái đồng_hương gặp nhiều may_mắn đạt giải cao nhất cuộc thi,0
6611,ok hân em đẹp thật cũng không có được anh đâu,0
1698,thế_mà đi siêu_âm bác_sĩ bảo thai_nhi phát_triển bình_thường,0
2196,bối rất dễ_thương rất tc nhân đúng một người mẹ tốt trụ_cột đình thumbs up,0
3349,tao thấy như hài_cốt,2
4476,nhìn anh cũng muốn quỳ,0
5933,smiling face with hearts smiling face with hearts xinh lắm,0
2373,khùng,0
5636,đẹp gái quó,0
2834,giơ lông nách tiktok nhiều nhiều vô bé tự_nhiên có bồ hà face with tears of joy,0
4605,toxic ngta_vậy trời,0
2441,khoe đi đừng khóc nghe,0
1699,đối chắc_ăn được cả trà_bông,1
1533,thật_sự mức_độ ảo_tưởng ái kỉ đạt mức khó_chịu luôn mất,0
2157,ai nói gì nói mình thấy nhân người rất tốt thương_yêu chăm_lo cho cả đại gia_đình ai làm được như em ?,0
2822,xấu nói y_như thật,2
3515,trùng sinh vẫn ngu_ngốc thế_thì không sống,0
2673,người phụ_nữ giỏi trí_thức sống có chiều sâu đáng ngưỡng_mộ,0
6171,hoa_hậu gì lưng dài chân ngắn,2
7037,một từ thôi quá đẹp,0
4392,quý không cần bù clown face,0
1451,trông nhựa như búp_bê,2
1357,riêng tôi cao vừa đẹp hơn chị không cao gót ok hơn nà,0
3263,mé lâu rồi mới xem bộ trai tài gái sắc vậy nó nó cuốn không muốn kết phim luôn á crying face,0
1963,duyên xinh vậy_mà vẫn chưa có bồ chắc hơi nặng thật face with tears of joy,1
227,rôi mày có bị dị_tật không ?,0
722,khô sát_sườn money mouth face money mouth face,1
302,có phải 1 người không vậy,0
6992,một hoa_hậu quá đẹp giỏi ít_nhất về tiếng anh hoàn_hảo quá ! chúc em đạt giải cao nhất nhé thuỳ linh !,0
3538,chị ngồi lòi chém chép kìa face with tears of joy,2
607,thiên_thần chúng_ta đã xuất_hiện star struck star struck star struck,0
6,chuppy dễ_thương ghê,0
5622,mê nhạc n quáaa,0
6596,quá đẹp so sắc vóc một người 41 tuổi bỏ_qua lùm_xùm đời tư trốn_thuế này_nọ rất nể tinh_thần bứt_phá từ vai phụ hàng minh_tinh pbb,0
2995,tui xem xong tôi phát_hiện tôi les,0
4108,sớm,0
417,xứng tầm hội_chợ,0
924,đẹp mị điên_đảo thần_thái luôn,0
950,nách nổ tanh_tách lun á quá chài đẹp,0
3015,con bằng vanh leg thế đéo được ảo vừa,1
3703,tui coi xong tui chỉ nói một câu duy_nhất ảo_vậy trời ! ! astonished face astonished face astonished face astonished face astonished face astonished face smiling face with heart eyes smiling face with heart eyes smiling face with heart eyes eyes eyes eyes,1
2337,chet cuoi cho 2chu he nhat viet wua di_face with tears of joy face with tears of joy face with tears of joy,0
824,cọng rơm còn khỏe hơn tóc bạn,2
2736,mặt bế đại thấy cưng ghê,0
6424,bác hàng_xóm nhà tôi 80 ký luôn than tao có_ăn gì đâu_đó bữa chính bác chỉ ăn cơm thức_ăn đơn_giản bữa phụ nhà bác ngày 2 lần phong_phú hơn bữa chính,0
6145,rất tuyệt_vời xin cảm_ơn tác_giả cảm_ơn soạn_giả đã đăng bài,0
2504,boi boi cung,0
3177,kiểu đầu cứ sao sao cổ bị kẹp lại hả,1
615,xinh gái thế,0
3183,bà đầu diễn đúng nét toodles galore hơn nét kiêu_sa tựa ma nơ_canh ribbon,0
6199,cô cô đừng cười xinh nhất d,0
